distrito;bairro;unidade;classe;apresentacao;tipo_produto;codigo_produto;produto;cadum;data_carga;quantidade
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;CLÍNICO;LITRO;MEDICAMENTOS;20168;*IODO 10% DEGERMANTE (POLIVINILPIRROLIDONA);42019;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;CLÍNICO;LITRO;MEDICAMENTOS;20169;*IODO 10% TOPICO (POLIVINILPIRROLIDONA);42020;2024-10-10;2,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;CUIDADOS ESPECÍFICOS (ANTIFISÉRICO INTESTINAL);FRASCO;MEDICAMENTOS;10107;SIMETICONA 75MG /ML EMULSAO ORAL - 10ML;30174;2024-10-10;107,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;CUIDADOS ESPECÍFICOS (ANTISSÉPTICO);COMPR;MEDICAMENTOS;10250;PERMANGANATO DE POTASSIO 100MG;30140;2024-10-10;150,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;CUIDADOS ESPECÍFICOS (ANTISSÉPTICO);UNIDADE;MEDICAMENTOS;20968;CLOREXIDINA SOLUCAO DEGERMANTE 2% - 1L;41976;2024-10-10;15,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;CUIDADOS ESPECÍFICOS (ASSEPSIA);BISN.;MEDICAMENTOS;10709;CLORETO DE SODIO 0,9% SOLUCAO - 500 ML (USO EXTERNO);44510;2024-10-10;1859,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;CUIDADOS ESPECÍFICOS (EMOLIENTE);FRASCO;MEDICAMENTOS;10001;ACIDO CAPRILICO, ACIDO CAPROICO, ACIDO LAURICO, LECITINA DE SOJA, VIT. A E E (LOCAO) 200ML;30032;2024-10-10;218,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;CUIDADOS ESPECÍFICOS (LIMPEZA DE LESÕES);BISN.;MEDICAMENTOS;10351;COLAGENASE 0,06 UI/G + CLORANFENICOL 0,01G/G POMADA DERMATOLOGICA - 30G;30166;2024-10-10;349,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;CUIDADOS ESPECÍFICOS (REMOVEDOR DE CERA DOS OUVIDOS);FRASCO;MEDICAMENTOS;10711;HIDROXIQUINOLINA 0,4MG/ML + TROLAMINA 140MG/ML SOLUCAO OTOLOGICA - 8ML;29862;2024-10-10;5,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;DESCONGESTIONANTE;FRASCO;MEDICAMENTOS;10074;CLORETO DE SODIO 0,9% SOLUCAO NASAL - 50 ML;40067;2024-10-10;9,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;DILUENTE;AMP;MEDICAMENTOS;10009;AGUA PARA INJETAVEIS - 10ML;29996;2024-10-10;352,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;DILUENTE;BISN.;MEDICAMENTOS;10010;AGUA PARA INJETAVEIS - 500ML;29997;2024-10-10;10,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;DIURÉTICO (DE ALÇA);AMP;MEDICAMENTOS;10146;FUROSEMIDA 10MG/ML SOLUCAO INJETAVEL - 2ML;30191;2024-10-10;41,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;DIURÉTICO (DE ALÇA);COMPR;MEDICAMENTOS;10147;FUROSEMIDA 40MG;30109;2024-10-10;1800,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;DIURÉTICO OSMÓTICO;BOLSA;MEDICAMENTOS;10278;MANITOL 20% SOLUCAO INJETAVEL - 250ML;24341;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;DIURÉTICO (POUPADOR DE POTÁSSIO);COMPR;MEDICAMENTOS;10123;ESPIRONOLACTONA 25MG;30180;2024-10-10;2160,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;DIURÉTICO (TIAZÍDICO);COMPR;MEDICAMENTOS;10424;HIDROCLOROTIAZIDA 25MG;30444;2024-10-10;12800,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;ECTOPARASITICIDA;FRASCO;MEDICAMENTOS;10677;PERMETRINA 1% LOCAO TOPICA - 60ML;50083;2024-10-10;119,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;ECTOPARASITICIDA;FRASCO;MEDICAMENTOS;10678;PERMETRINA 5% LOCAO TOPICA - 60ML;30142;2024-10-10;100,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;ESTATINA;COMPR;MEDICAMENTOS;10578;SINVASTATINA 40MG;30153;2024-10-10;3060,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;ESTIMULANTE CARDÍACO/ BRONCODILATADOR/ VASOPRESSOR;AMP;MEDICAMENTOS;10079;EPINEFRINA 1MG/ML SOLUCAO INJETAVEL - 1ML (ADRENALINA);30204;2024-10-10;31,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;EXPECTORANTE (FITOTERÁPICO);FRASCO;MEDICAMENTOS;70003;GUACO (MIKANIA GLOMERATA) 30 A 120MG/ML XAROPE - 100 A 150ML;42002;2024-10-10;93,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;INIBIDOR DA PROLACTINA;COMPR;MEDICAMENTOS;10659;CABERGOLINA 0,5MG;30027;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;LAXANTE;BISN.;MEDICAMENTOS;10154;GLICERINA 12% ENEMA (CLISTER) - 500ML;30111;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;LAXANTE;COMPR;MEDICAMENTOS;10399;BISACODIL 5MG;32647;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;LAXANTE;FRASCO;MEDICAMENTOS;10241;OLEO MINERAL PURO SOLUCAO ORAL - 100ML;30238;2024-10-10;29,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;LUBRIFICANTE;TUBO;MEDICAMENTOS;10323;VASELINA POMADA TOPICA - 30G;30295;2024-10-10;12,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;LUBRIFICANTE OCULAR;FRASCO;MEDICAMENTOS;10371;HIPROMELOSE 0,3% + DEXTRANA 0,1% SOLUCAO OFTALMICA - 15ML;30118;2024-10-10;22,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;NEUROLÉPTICO;AMP;MEDICAMENTOS;10164;HALOPERIDOL 70,52MG/ML (EQUIVALENTE A 50MG) DECANOATO SOLUCAO INJETAVEL - 1ML;30116;2024-10-10;2,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;NEUROLÉPTICO;AMP;MEDICAMENTOS;10514;HALOPERIDOL 5MG/ML SOLUCAO INJETAVEL -1ML;30266;2024-10-10;14,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;NEUROLÉPTICO;COMPR;MEDICAMENTOS;10163;HALOPERIDOL 5MG;30115;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;NEUROLÉPTICO;FRASCO;MEDICAMENTOS;10360;PERICIAZINA 4% SOLUCAO ORAL - 20ML;30305;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;NUCLEOSÍDEOS;BISN.;MEDICAMENTOS;10462;ACICLOVIR CREME TOPICO 50MG/G - 10G;30028;2024-10-10;26,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;NUCLEOSÍDEOS;BISN.;MEDICAMENTOS;10611;ACICLOVIR 30MG/G POMADA OFTALMICA 4,5G;30030;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;NUCLEOSÍDEOS;COMPR;MEDICAMENTOS;10890;ACICLOVIR 200MG;26451;2024-10-10;870,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;PROTETOR DE MUCOSA GÁSTRICA;CAPSULA;MEDICAMENTOS;70002;ESPINHEIRA SANTA (MAYTENUS OFFICINALIS) 380 A 500MG;42000;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;REIDRATANTE;BISN.;MEDICAMENTOS;10279;RINGER COM LACTATO DE SODIO SOLUCAO INJETAVEL - 500ML;30314;2024-10-10;4,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;REIDRATANTE;ENVELOPE;MEDICAMENTOS;10274;SAIS PARA REIDRATACAO ORAL PO - 27,9G;30151;2024-10-10;80,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;REPOSITOR HIROELETROLÍTICO;AMP;MEDICAMENTOS;10158;GLICOSE 50% SOLUCAO INJETAVEL - 10ML;30197;2024-10-10;45,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;REPOSITOR HIROELETROLÍTICO;AMP;MEDICAMENTOS;10161;GLUCONATO DE CALCIO 10% SOLUCAO INJETAVEL - 10ML;30198;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;REPOSITOR HIROELETROLÍTICO;AMP;MEDICAMENTOS;10974;CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 10ML;34711;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;REPOSITOR HIROELETROLÍTICO;BISN.;MEDICAMENTOS;10075;CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 500ML (SISTEMA FECHADO);30057;2024-10-10;9,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;REPOSITOR HIROELETROLÍTICO;BISN.;MEDICAMENTOS;10157;GLICOSE 5% SOLUCAO INJETAVEL - 500ML;30259;2024-10-10;10,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;REPOSITOR HIROELETROLÍTICO;BISN.;MEDICAMENTOS;10521;CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 250ML;30201;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;REPOSITOR HIROELETROLÍTICO;BISN.;MEDICAMENTOS;10582;GLICOSE 5% + CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 500ML;23722;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;REPOSITOR HORMONAL;BISN.;MEDICAMENTOS;10656;ESTRIOL 1% CREME VAGINAL + APLICADOR - 50G;30103;2024-10-10;3,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;REPOSITOR HORMONAL;COMPR;MEDICAMENTOS;10397;LEVOTIROXINA 100 MCG;30125;2024-10-10;650,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;REPOSITOR HORMONAL;COMPR;MEDICAMENTOS;10398;LEVOTIROXINA 50 MCG;30126;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;REPOSITOR HORMONAL;COMPR;MEDICAMENTOS;10767;LEVOTIROXINA 25MCG;49915;2024-10-10;100,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;SUPLEMENTO;COMPR;MEDICAMENTOS;10657;CARBONATO DE CALCIO 1.250 A 2.500 MG (500 A 1000 MG DE CALCIO) + VITAMINA D3 400UI;28458;2024-10-10;240,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;VASODILATADOR;COMPR;MEDICAMENTOS;10924;ISOSSORBIDA 20MG;25349;2024-10-10;470,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;VASODILATADOR (EMERGÊNCIA HIPERTENSIVA);COMPR;MEDICAMENTOS;10193;ISOSSORBIDA 5MG;30120;2024-10-10;90,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;VITAMINA;COMPR;MEDICAMENTOS;10549;VITAMINA B1 300MG (TIAMINA);14196;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;ADESIVO;MEDICAMENTOS;10600;NICOTINA 7MG ADESIVO TRANSDERMICO;37371;2024-10-10;49,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;ADESIVO;MEDICAMENTOS;10601;NICOTINA 14MG ADESIVO TRANSDERMICO;37373;2024-10-10;259,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;ADESIVO;MEDICAMENTOS;10602;NICOTINA 21MG ADESIVO TRANSDERMICO;37372;2024-10-10;175,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;AMP;MEDICAMENTOS;10117;*DROPERIDOL 2,5MG - 1ML;30226;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;AMP;MEDICAMENTOS;10196;ALGESTONA ACETOFENIDA 150MG/ML + ENANTATO DE ESTRADIOL 10MG/ML;;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;AMP;MEDICAMENTOS;10222;ACETATO DE MEDROXIPROGESTERONA + ESTRADIOL CIPIONATO 50MG+10MG;;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;AMP;MEDICAMENTOS;10460;MEDROXIPROGESTERONA 150MG/ML SUSPENSAO INJETAVEL - 1ML;30062;2024-10-10;67,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;AMP;MEDICAMENTOS;10465;MEGLUMINA 300MG/ML SUSPENSAO INJETAVEL - 5ML;38325;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;AMP;MEDICAMENTOS;10517;*BROMETO NBUTILESCOPOLAMINA 4MG/ML+DIPIRONA SODICA 500MG/ML AMPOLA COM 5ML;30008;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;AMP;MEDICAMENTOS;10581;NORETISTERONA 50MG + ESTRADIOL 5MG SOLUCAO INJETAVEL - 1ML;30101;2024-10-10;139,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;BISN.;MEDICAMENTOS;10056;*CETOCONAZOL CREME 2% - 30G TOPICO;22133;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;BISN.;MEDICAMENTOS;10121;*ESCINA AMORFA 30G ( ESCINA 0,01G + ESCINA POLISSULFONADA SODICA + SALICILATO DIETILAMINA 0,05G/1G);30229;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;BISN.;MEDICAMENTOS;10243;*OXIDO DE ZINCO + VITAMINA A + D + ACIDO BORICO - 45G;30297;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;BISN.;MEDICAMENTOS;10256;*POLICRESULENO GEL VAGINAL 18MG/G - 50G + APLICADOR;13684;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;BISN.;MEDICAMENTOS;10297;*TIABENDAZOL POMADA 5% - 45G;13689;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;BISN.;MEDICAMENTOS;70000;*ARNICA MONTANA BISNAGA 200MG/G BISN. 30G;29000;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;BISN.;MEDICAMENTOS P/ PACIENTES ESPECIAIS;11029;*TRETINOINA 1,0 MG. EXCIPIENTES QSP 1000 MG. GEL EM BISN. CONT 20G;34059;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;BLISTER;MEDICAMENTOS;10032;PQT MULTIBACILAR ADULTO;;2024-10-10;17,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;BLISTER;MEDICAMENTOS;10033;PQT MULTIBACILAR INFANTIL;;2024-10-10;1,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;BLISTER;MEDICAMENTOS;10034;*BLISTER PAUCIBACILAR ADULTO;;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;BLISTER;MEDICAMENTOS;10035;*BLISTER PAUCIBACILAR INFANTIL;;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;BLISTER;MEDICAMENTOS;10198;LEVONORGESTREL 0,15MG + ETINILESTRADIOL 0,03MG;32646;2024-10-10;102,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;BLISTER;MEDICAMENTOS;10226;NORETISTERONA 0,35 MG;34533;2024-10-10;5,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;BLISTER;MEDICAMENTOS;10356;*GESTODENO 75MCG + ETINILESTRADIOL 30MCG;30255;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;BLISTER;MEDICAMENTOS;10530;LEVONORGESTREL 0,75MG;35321;2024-10-10;10,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;CANETA;MEDICAMENTOS;10736;INSULINA NPH CANETA 100UI/ML SUSPENSAO INJETAVEL - 3ML;49903;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;CAPSULA;MEDICAMENTOS;10189;*ISONIAZIDA 100MG + RIFAMPICINA 150MG;;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;CAPSULA;MEDICAMENTOS;10190;*ISONIAZIDA 200MG + RIFAMPICINA 300MG;;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;CAPSULA;MEDICAMENTOS;10269;RIFAMPICINA 300MG;31394;2024-10-10;196,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;CAPSULA;MEDICAMENTOS;10478;*AZITROMICINA 250MG (COQUELUCHE);;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;CAPSULA;MEDICAMENTOS;10482;CLINDAMICINA 300MG;;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;CAPSULA;MEDICAMENTOS;10686;OSELTAMIVIR 75MG;47609;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;CAPSULA;MEDICAMENTOS;10693;OSELTAMIVIR 45MG;47608;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;CAPSULA;MEDICAMENTOS;10694;OSELTAMIVIR 30MG;47607;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;CAPSULA;MEDICAMENTOS;70004;*PEUMOS BOLDUS EXTRATO SECO 125MG (1,25 A 1,75 BOLDINA) - CAPS/COMPR/DRAGEA;29004;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;CAPSULA;MEDICAMENTOS P/ PACIENTES ESPECIAIS;10306;*VENLAFAXINA 150MG;;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;CAPSULA;MEDICAMENTOS P/ PACIENTES ESPECIAIS;10967;*TIMOMODULINA 80MG;34581;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;CAPSULA;MEDICAMENTOS P/ PACIENTES ESPECIAIS;10999;*DUTASTERIDA 0,5MG + CLORIDRATO DE TANSULOSINA 0,4MG;32649;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMP./CAPS DE LIB.PROLONG.;MEDICAMENTOS;10413;VENLAFAXINA 150MG;49445;2024-10-10;540,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMP./CAPS DE LIB.PROLONG.;MEDICAMENTOS;10932;VENLAFAXINA 75MG;41432;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10024;*ATENOLOL 100MG;30076;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10029;*BEZAFIBRATO 200MG;30038;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10063;*CINARIZINA 75MG;30050;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10094;*DEXCLORFENIRAMINA 2MG;30096;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10103;DIETILCARBAMAZINA 50MG;;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10106;*DIMETICONA 40MG (SIMETICONA);30173;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10119;*ERITROMICINA 250MG (ESTEARATO);;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10120;*ERITROMICINA 500MG (ESTOLATO);30102;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10128;ETAMBUTOL 400MG;;2024-10-10;140,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10153;*GLICLAZIDA, 30 MG, LIBERACAO PROLONGADA;30112;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10162;*HALOPERIDOL 1MG;30113;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10188;ISONIAZIDA 300MG;;2024-10-10;122,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10191;ISONIAZIDA 100MG;10191;2024-10-10;1794,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10192;*ISOSSORBIDA 10MG;30209;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10194;RIFAPENTINA 300MG + ISONIAZIDA 300MG;10194;2024-10-10;52,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10215;*METILDOPA 500MG;30284;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10218;*METOCLOPRAMIDA 10MG;30225;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10254;PIRAZINAMIDA 500MG;;2024-10-10;80,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10291;TALIDOMIDA 100MG;10291;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10329;RIFAPENTINA 150MG;10329;2024-10-10;120,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10388;*CANDESARTAN CILAXETIL 8MG;;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10409;OFLOXACINO 400MG;30296;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10415;*RANITIDINA 150MG;30150;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10439;*METRONIDAZOL 400MG;30133;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10452;*PIMOZIDA 4MG;30309;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10453;PIRIMETAMINA 25MG;10453;2024-10-10;50,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10454;SULFADIAZINA 500MG;30154;2024-10-10;12,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10463;*ACICLOVIR 400MG;29993;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10473;*ANLODIPINO BESILATO, 10MG;30079;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10476;MINOCICLINA 100MG;30230;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10487;*NIFEDIPINA 10MG;30294;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10510;*PRAVASTATINA 20MG;48983;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10522;*FOSFATO DE CODEINA 7,5MG + PARACETAMOL 500MG;31531;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10523;*ESTRADIOL 1MG;30181;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10543;PRAZIQUANTEL 600MG;;2024-10-10;13,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10587;*RAMIPRIL 10MG;30256;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10604;BUPROPIONA 150MG;30021;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10647;*TIBOLONA 2,5MG;30269;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10658;*RALOXIFENO 60MG;30254;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10662;ESPIRAMICINA 500MG (1.500.000 UI);26354;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10690;RHZE (RIFAMPICINA 150MG+ ISONIAZIDA 75MH+ PIRAZINAMIDA 400MG+ ETAMBUTOL 275MG);;2024-10-10;3715,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10702;*LEVONORGESTREL 1,5MG;30124;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10706;*RISPERIDONA 1MG;23450;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10707;*RISPERIDONA 2MG;28881;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10708;*RISPERIDONA 3MG;28882;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10714;*CLORIDRATO DE METILFENIDATO 10MG;20774;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10728;*CLORIDRATO NORTRIPILINA 10MG;;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10731;ISONIAZIDA 75MG + RIFAMPICINA 150MG;;2024-10-10;9947,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10894;*DOXAZOSINA 2MG;20242;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10897;*PREGABALINA 75MG;;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10899;*NITRAZEPAM 5MG;20209;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10906;*TRAMADOL 100MG;31868;2024-10-10;0,0
1;BOA VISTA;Us 131 Distrito Sanitario I Recife;;COMPR;MEDICAMENTOS;10970;*BROMETO NBUTILESCOPOLAMINA 10MG+DIPIRONA SODICA 250MG;22225;2024-10-10;0,0
